bnf_code,bnf_name,items
0913107A0BEAAAD,Nutramigen PurAmino powder,12761
0913541C0BBAAAA,Dextro Energy tablets (6 flavours),550
23153371502,Clear adhesive remover sachets,1624
23355903587,Welland Aura Plus colostomy bag mini 13mm-50mm/70mm sand,287
23965609656,Welland Aura convex urostomy bag midi 35mm clear,577
21270002790,Juzo Move class 1 (18-21mmHg) below knee open toe with silicone balance border,40
0601023Y0AAAAAA,Exenatide 5micrograms/0.02ml inj 1.2ml pf dispos dev,2212
21300000197,SodiEye 5% eye drops preservative free,7658
23350103788,"Moderma Flex colostomy bag with filter and SoftFlex skin barrier, midi 15-55mm",1058
21010900788,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,4079
20030100040,N-A dressing 9.5cm x 9.5cm,715
20030900405,Biatain Silicone Ag dressing 10cm x 20cm,197
23351003790,"SenSura colostomy bag with dual filter, mini 10-55/66mm",436
0408010N0AACLCL,Phenobarbital 50mg/5ml oral solution,2497
090502100AAAMAM,Phosphate 0.98mmol/ml / Sodium 0.78mmol/ml oral solution,231
23600106302,"Pouchkins ileostomy bag with Lock 'n' Roll closure, child",174
21270001663,Jobst UltraSheer class 1 (18-21mmHg) tights closed toe,280
21270001010,Sigvaris MTM Essential Comfortable class 2 (23-32mmHg) below knee closed toe with grip top,56
21012600180,Enterosgel oral suspension 15g sachets,272
0407020Q0AADVDV,Morphine 120mg modified-release capsules,255
23355903685,"SenSura Mio colostomy bag with filter, maxi XXL 10-100mm",866
23605606293,Welland Aura ileostomy bag maxi 29mm beige,73
20090000926,Comfifast Easywrap stockinette vest long sleeve medium adult,433
23600106301,"Pouchkins ileostomy bag with Lock 'n' Roll closure, infant",241
040801060BFABCS,Zacco 10mg/5ml oral suspension,243
0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension,175
20030100303,IV3000 dressing 11cm x 14cm,235
20033000048,Pico 14 dressing kit 10cm x 20cm,201
23941009506,Assura two piece ostomy system urostomy bag maxi 50mm,125
0503031B0AAAAAA,Entecavir 500microgram tablets,2163
23960109741,Moderma Flex convex urostomy bag midi 15-38mm,152
23965909701,Option hydrocolloid soft convex urostomy bag 45mm plateau 15-44mm opaque,36
23963459612,Pelican Select urostomy bag mini,92
0304030C0AAAFAF,"Adrenaline (base) 500micrograms/0.5ml (1 in 1,000) inj amp",85
0403010J0AABKBK,Dosulepin 75mg/5ml oral solution,77
23605606334,Welland Aura Profile ileostomy bag midi plus 60mm beige,177
0913205E0BBAEAA,PKU sphere20 oral powder 35g sachets lemon,183
20030200047,Cutimed Alginate dressing 5cm x 5cm,127
0410030A0BGACAQ,Buvidal 24mg/0.48ml prolonged-release inj pf syringes,1482
21270000113,Jobst Elvarex custom fit class 2 (23-32mmHg) body bandage,232
1001010T0AAACAC,Tiaprofenic acid 300mg tablets,107
21270001507,Juzo Expert Strong pressure pads for lymphoedema garment lower extremities,73
20020201115,Coban 2 Comfort Foam Layer bandage 15cm x 3.5m,388
23941009304,"SenSura Flex two piece ostomy system ileo bag + dual filter & Hide-Away outlet, midi soft cover 50mm",234
1105000E0BCAAAB,Mydrilate 0.5% solution,251
0906060L0AAAPAP,Menadiol 5mg/5ml oral suspension,98
0905013G0AADJDJ,Mag glycerophos (magnesium 97.2mg/5ml (4mmol/5ml)) soln SF,125
23355903614,"Pelican ModaVi soft convex colostomy bag with filter, small 12-40mm neutral",157
0901030J0BBACAC,Aranesp 40micrograms/0.4ml inj pre-filled syringes,104
21270001399,Juzo Expert custom fit class 2 (23-32mmHg) thigh length with hip attachment,37
091200000BFLZFN,BioActive Omega-7 sea buckthorn oil capsules,72
21020001428,LINC all silicone catheter with integral balloon and water filled syringe paediatric 10Ch,227
1106000B0AAA2A2,Acetazolamide 100mg/5ml oral liquid,70
21270001442,Juzo Expert Strong custom fit class 2 (23-32mmHg) armsleeve with gauntlet,39
20110000484,Premilene suture 1.5gauge 45cm length with 24mm 3/8 curved reverse cutting needle with micro point,81
1304000N0AACACA,Fluocinolone acetonide 0.025% / Clioquinol 3% cream,28
21200000026,Ulcer X open toe medical stocking and compression liner plus,42
21460100011,Orione hernia brief male size 3,53
23963359625,Option Bi-Form urostomy bag 13-45mm opaque,35
0409030B0BEAAAE,Xeomin 100unit powder for solution for injection vials,127
21270000396,Sigvaris Cotton liner calf,40
21180000009,VaxAid Hydropump V30 vacuum pump,31
0605010S0AABIBI,Somatropin (rbe) 10mg/2ml solution for injection cartridges,43
23301023109,Comfizz Level I male support vest medium/large black,36
0906060Q0BEAAAE,NeoKay 1mg capsules,97
0105010B0BBACAB,Asacol 500mg suppositories,33
0205051R0BBAFAK,Tritace 1.25mg tablets,64
0407010F0AAAKAK,Co-codamol 15mg/500mg tablets,1764570
140400030BBADAD,Havrix Junior Monodose vacc inj 0.5ml pre-filled syringes,42820
130201100AAAMAM,Aqueous cream,85959
0301011R0BMAAAP,Airomir 100micrograms/dose inhaler,60424
0402010ABBLAEAY,Brancico XL 400mg tablets,20577
0906040G0AADHDH,"Colecalciferol 25,000units/1ml soln ud amp sugar free",18277
20090000485,Comfifast stockinette 10.75cm,85462
20030300020,Medihoney Antibacterial Medical Honey dressing,1432
0105010B0BCAAAC,Pentasa Mesalazine 1g/100ml enema,3730
0404000S0AAAAAA,Atomoxetine 10mg capsules,19339
21300000200,Opsil artificial eye lubricant standard,1610
0402030P0BCAAAI,Priadel 520mg/5ml liquid,4719
21300000145,Systane Ultra eye drops 0.7ml unit dose,9526
23050900504,UltraFrame flange extender,9240
0208010P0AAABAB,Heparin sodium 200units/2ml patency solution ampoules,2012
20020201079,UrgoKTwo multi-layer compression bandage kit (12cm) 25cm-32cm ankle circumference,1731
20030200131,ActivHeal Alginate dressing 10cm x 10cm,1361
21010230102,Volumatic,69266
23801008026,Brava skin barrier cream,5604
0205053A0AAABAB,Aliskiren 300mg tablets,3135
0604011P0BBAGAF,Premarin 0.3mg tablets,13103
20030100356,Eclypse Adherent dressing 10cm x 20cm,128
1106000ABBDAAAC,Eylamdo 20mg/ml / 5mg/ml eye drops,12381
0913011H0BBABAB,Aymes ActaSolve Protein Compact powder 57g sachets banana,2317
0403040F0AAABAB,Flupentixol 1mg tablets,60142
20031700284,RespoSorb Silicone dressing 20cm x 20cm square,139
0913011B0BBADAA,Aymes ActaSolve Smoothie pdr 66g sach strawberry & cranberry,9426
20090000880,Comfifast Easywrap stockinette leggings 2-5 years,970
0913011M0BFAAAC,Fresubin Jucy drink (5 flavours),23044
0705010A0AAAAAA,Fezolinetant 45mg tablets,220
23054100518,Salts flange extender,11300
21010900710,Unifine Pentips hypod insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,3974
22806158009,Ugo fix leg bag strap,10474
1307000M0AAAVAV,Salicylic acid 12% / Lactic acid 4% gel,10856
091102000AAAIAI,Ubidecarenone 30mg capsules,1532
21020001282,iQ Cath Gel+ catheter male 10Ch-18Ch,5648
0409010W0BEAFAK,Pipexus 2.62mg modified-release tablets,1682
0913011E0BDACAC,Enshake oral powder 96.5g sachets strawberry,2091
21270001415,Juzo Expert adhesive border at bottom of leg for lymphoedema garment,144
0102000AJBBAAAA,SimAlvia 60mg/300mg capsules,3823
21220000295,KreaMoint 50:50 ointment,1385
23600706436,NovaLife 1 soft convex ileostomy bag midi opaque 15-24mm,841
22301003070,Conveen Optima latex free self-sealing Urisheath standard length 40mm,1690
040201060BBABAB,Zyprexa 7.5mg tablets,420
0905013F0BHAAAC,Lamberts MagAsorb 150mg tablets,137
21020000872,Self-Cath catheter female 10Ch-14Ch,1682
0205051R0BBAGAL,Tritace 2.5mg tablets,1042
23965609651,Welland Aura convex urostomy bag midi 35mm beige,241
0206020T0BMADAU,Vera-Til SR 120mg tablets (Accord Healthcare Ltd),5646
0913261C0BBABAA,Fate low protein plain cake mix,1551
22502655017,LINC-Flo sterile leg bag with lever tap adjustable inlet 500ml,1341
23600106338,"Moderma Flex convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, maxi 15-25mm beige",316
21200000099,Altipress 40 Ulcer Kit medical stocking and compression liner regular XX large,74
20031700271,Vliwasorb Pro dressing 22cm x 22cm square,1404
0407041A0BIAAAJ,MigraMax oral powder sachets,1370
21300000202,Aeon Repair 0.15% eye drops preservative free,3958
21330000102,Rocket IPC drainage bag and dressing pack,1555
21270002136,Sigvaris MTM Optiform Flex class 2 (23-32mmHg) below knee closed toe,142
20033000259,Aquacel Foam Pro dressing (adhesive) 15cm x 15cm,986
0104020H0AAAAAA,Co-phenotrope 2.5mg/0.025mg tablets,1160
23300263322,Suportx breathable tube ostomy belt large 20cm white,90
23605606263,"Welland FreeStyle Vie ileostomy bag with Dual Carb filter, large 25mm",128
23305951128,Suportx male ostomy girdle bespoke white,94
23300263214,Suportx Easy Peel breathable ostomy belt extra large 20cm skin,450
21270001146,Haddenham Goldpunkt custom fit velcro strap for lymphoedema garment lower extremities,509
23605906084,Welland Aura Plus ileostomy bag mini 13mm-50mm-70mm sand,188
20050200347,Provox protector Slim large blue,240
23351003869,"SenSura Mio deep convex colostomy bag with filter, maxi 31-43mm",243
0908010Z0AAABAB,Levocarnitine/L-Carnitine 500mg capsules,378
0605010S0AABRBR,Somatropin (rmc) 12mg/1.5ml inj cartridges,121
0902021X0AAAZAZ,Water for infusion 1litre bags,628
23301023253,Comfizz Level II double layer support boxers medium/large black,26
21290000105,VACOcast diabetic orthosis medium,78
22903409175,Incontiaid re-usable urinal bottle,548
0407020Q0BNADAH,Morphgesic SR 100mg tablets,403
21270002488,Haddenham Veni MTO class 2 (23-32mmHg) below knee closed toe with silicone grip top,180
1404000X0BIAAAC,Menveo vaccine inj 0.5ml vials,274
0207030A0AAAFAF,"Adrenaline (base) 1mg/10ml (1 in 10,000) dilute inj ampoules",51
23351003713,"Assura Inspire colostomy bag with filter, midi soft cover 35mm",232
21020001293,UltraSmooth hydrophilic dilatation catheter male 12Ch-18Ch,47
23255952501,Vanilla Blush male support boxers small-XXX large black,145
0704020J0BGABAT,Lyrinel XL 10mg tablets,449
23605606126,Welland Silhouette Plus ileostomy bag with filter 25mm beige,50
21070530120,Compression hosiery class II kneecap flatbed knit standard stock size,153
23961009706,SenSura Mio deep convex urostomy bag maxi grey 28mm,67
21270001242,Juxta-Fit Essentials upper leg with knee piece 45cm,163
0408010ANBBAAAA,Ontozry 50mg tablets,151
0407041A0AAADAD,Paracetamol 500mg / Metoclopramide 5mg tablets,68
23601006369,"SenSura Mio light convex ileostomy bag with filter, midi 31-43mm",696
21220000290,ExmaQS cream,106
0605020E0BBABAA,DDAVP 4micrograms/1ml solution for injection ampoules,24
0206020C0AAARAR,Diltiazem 60mg/5ml oral solution,53
130201000AACNCN,Propylene glycol 40% in Aqueous cream,26
21270000924,Sigvaris Essential Coton (15-20mmHg) thigh length open toe with grip top,41
20050400124,Sensotrach Uno Slit tracheostomy dressing 9cm x 9.8cm,38
0602010V0AACXCX,Levothyroxine sodium 100micrograms/5ml oral liquid,46
20031900005,Acticoat dressing 20cm x 40cm rectangular,51
23300263287,Suportx breathable tube ostomy belt medium 15cm white,32
21270002656,Haddenham Doktus MTO class 2 (23-32mmHg) below knee closed toe with grip top,70
23354103890,"Confidence BE soft convex colostomy bag with filter and overlap, mini 13mm-25mm white",42
21020001046,Flocath Hydro Gel catheter female 8Ch-16Ch,41
0501013K0AAANAN,Co-amoxiclav 875mg/125mg tablets,37
20090000475,easiGRIP bandage 12cm size G,65
23940709605,Nova 2 two piece ostomy system flange 15-28mm,63
23600106241,"Moderma Flex convex ileostomy bag with filter and Lock 'n' Roll closure, maxi 25mm transparent",33
0913311B0BCAAAB,Vitasavoury powder 50g sachets chicken,24
0913445A0BHAAAC,L-Arginine powder (Nutricia),27
0209000A0AAABAB,Aspirin 75mg dispersible tablets,15248693
0913011V0BDAAAD,Fortisip Compact liquid (8 flavours),388244
0103050P0AAANAN,Omeprazole 20mg dispersible gastro-resistant tablets,256665
0409010H0AAAHAH,Ropinirole 500microgram tablets,109059
0409020S0BCAAAE,Kemadrin 5mg tablets,286414
0206010K0CTAAAE,Tardisc XL 60 tablets,80805
091000000BBPPBU,Valupak Multivitamin and Mineral One A Day tablets,57720
1001030U0BEAXCC,Metoject PEN 15mg/0.3ml inj pre-filled pens,52882
1308010Y0AAABAB,Fluorouracil 0.5% / Salicylic acid 10% cutaneous solution,5262
1108020J0AAAAAA,Apraclonidine 1% eye dps 0.25ml unit dose preservative free,5209
23850708518,Dansac TRE Seals 20mm,9189
0208010W0AAAMAM,"Tinzaparin sodium 4,500units/0.45ml inj pre-filled syringes",5767
21012500103,Olive oil ear drops (St Georges),18859
21020001409,LoFric Origo catheter paediatric 8Ch-12Ch,723
22050500501,Flip-Flo sterile catheter valve,39141
20020200966,Hospiform bandage 8cm x 4m,83
0105010B0BIADAJ,Octasa 1g suppositories,6432
130802000BBBIA0,Veil cover cream,4743
0913011C0BEACAB,Ensure Shake oral powder 57g sachets strawberry,8302
1302011M0BBAAAE,Emulsiderm emollient,5875
20030900273,Atrauman Silicone dressing 7.5cm x 10cm,572
0408010AKAAACAC,Perampanel 6mg tablets,12511
0408010U0AAAXAX,Primidone 50mg tablets,108904
1201010F0AAAAAA,Flumetasone 0.02% / Clioquinol 1% ear drops,16635
1305020R0BBAAAA,Curatoderm 4micrograms/g ointment,1758
20030900353,Biatain Silicone dressing 15cm x 19cm sacral,3607
0101021B0BEAVA0,Gaviscon Double Action Liquid aniseed,11075
20090000867,Comfifast Easywrap stockinette vest long sleeve 5-8 years,732
22602086005,GB6 drainable night drainage bag,7800
23153451504,Pelican Release non-sting adhesive remover aerosol,13465
20090000968,CliniFast stockinette vest long sleeve medium adult,399
21410000100,Debrisoft pad 10cm x 10cm,20923
22303953105,Clear Advantage with Aloe silicone sheath style 1 28mm,1374
22800508003,Leg bag strap (Bard),10726
0204000R0BNABAA,Half Beta-Prograne 80mg modified-release capsules (Tillomed),9731
21270001376,Juzo Expert anatomically flexed middle of elbow for lymphoedema garment,286
22601006007,Conveen standard drainable night drainage bag,1383
0802020T0BEADBF,Adoport 0.75mg capsules,1253
23354103848,"Confidence BE soft convex colostomy bag with filter and overlap, large 13mm-38mm black",443
0309020D0AAAFAF,Simple linctus paediatric sugar free,8107
0410020B0BBAXBD,Nicorette Icy White 4mg medicated chewing gum,1336
20030900032,Mepilex Transfer dressing 7.5cm x 8.5cm,233
1106000AFBEAAAD,Zimed 0.3mg/ml eye drops preservative free,2516
0107010N0BFAAAJ,Germoloids cream,4095
23603456405,"Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 12-40mm clear",1694
22501005055,Simpla Plus sterile leg bag 750ml tube 6cm,1041
0206030Z0BBABAB,Ranexa 500mg modified-release tablets,3176
23605606337,Welland Aura Profile ileostomy bag maxi 48mm,145
23945609516,"Welland Aura 2 two piece ostomy system ileostomy bag with Dual Carb i filter, maxi 55mm",103
0601012ABBBABAB,Suliqua 100units/ml / 50microg/ml inj 3ml pf SoloStar pens,512
21012500123,KliarVax Olive Oil ear drops,2097
22306153028,CliniSure silicone sheath standard 28mm,204
23803458010,Pelican Platinum with Vitamin E barrier film spray,3114
0905013P0AAAAAA,Magnesium lactate 84mg modified-release tablets,660
0407020L0BBAAAB,Meptid 200mg tablets,1185
0901040A0AAAAAA,Anagrelide 500microgram capsules,481
0301011X0BBABAB,Onbrez Breezhaler 300microgram inhalation pdr caps with dev,398
23153361513,Lift Plus Citrus medical adhesive remover sachets,463
20033000448,RespoSorb Silicone Border dressing 18cm x 18cm sacrum,93
0205020E0AAAFAF,Clonidine 100micrograms/24hours transdermal patches,613
20020200474,Easifix bandage 15cm x 4m,94
1404000S0BDAAAC,Vivotif vaccine gastro-resistant capsules,581
23603456424,"Pelican Platinum with Vitamin E Post Op ileostomy bag with filter, standard",75
20031400023,Kelo-cote UV gel,248
23350703867,NovaLife TRE 1 closed convex colostomy bag midi 15-46mm,137
1001010ADAAACAC,Ibuprofen lysine 400mg tablets,1132
1307000K0BBAAAA,Warticon 0.5% solution,268
21270002369,Haddenham EasyWrap Light (20-30mmHg) hand,329
21280000159,Navina Smart System cone,75
20031700004,Promogran Prisma dressing 123 square cm,100
0407020ADAAAIAI,Oxycodone 80mg modified-release tablets,3242
0501030F0AAAJAJ,Demeclocycline 300mg capsules,137
0407020H0AAABAB,Dipipanone 10mg / Cyclizine 30mg tablets,759
0501070T0AAABAB,Teicoplanin 200mg inj vials,185
20031700257,ActivHeal Aquafiber Ag dressing 5cm x 5cm square,92
20030100614,Absopad dressing 20cm x 10cm,67
1103010AGBBAAAA,Oftaquix 5mg/ml eye drops,479
20090000958,CliniFast stockinette leggings 2-5 years,1261
23300263315,Suportx breathable tube ostomy belt large 20cm skin,378
21270001386,Juzo Expert tricot lining for lymphoedema garment upper extremities,279
0913271C0BBACAC,Finax gluten free flour mix,464
0914034A0BBAAAA,Peptamen AF liquid,1442
1311070S0BDABAA,BioBag 300 6cm x 12cm dressing kit,81
23940109726,"Conform 2 two piece ostomy system ileostomy bag with filter & Lock 'n' Roll closure, mini 45mm beige",122
0913201G0BBAAAA,HCU Lophlex LQ 20 liquid,83
23940709678,Nova X3 two piece ostomy system soft convex 55mm flange 15-42mm,175
20030600273,Tegaderm Foam dressing 10cm x 20cm rectangular,295
23603456049,Pelican Select convex ileostomy bag paediatric,101
23251052502,Ostomy bag cover small,34
0901030J0BBAHAH,Aranesp 10micrograms/0.4ml inj pre-filled syringes,73
23351003818,"SenSura colostomy bag with dual filter and split film, midi soft cover 25mm",164
21200000106,Altipress compression liner short medium,235
21270000897,Sigvaris Essential Thermoregulating class 2 (23-32mmHg) thigh length closed toe with grip top,226
23350453666,Biotrol Softima colostomy bag with filter and window maxi beige 16-70mm,61
0901012K0AAAAAA,Iron dextran 100mg/2ml solution for injection ampoules,111
0409020S0AAACAC,Procyclidine 10mg/2ml solution for injection ampoules,107
1002010Q0AABJBJ,Pyridostigmine bromide 50mg/5ml oral suspension,42
23960709623,Nova 1 convex urostomy bag clear 20mm,271
21010900950,Safe-T-Lance Plus lancets 1.8mm/21gauge,108
23601006366,"SenSura Mio soft convex ileostomy bag with filter, maxi 35mm",647
22800108010,Leg bag holster small,55
20030400181,Comfeel Plus Transparent dressing 5cm x 15cm rectangular,48
0901060I0AAALAL,Filgrastim 30million units/0.5ml inj pre-filled syringes,54
21270000741,Jobst Opaque class 1 (18-21mmHg) thigh length closed toe with lace silicone band,155
21270001982,Sigvaris Essential Thermoregulating class 1(18-21mmHg) thigh length closed toe with waist attachment,73
1003020AEAAAAAA,Methyl salicylate 105mg/Levomenthol 31.5mg,96
130801000BBPTA0,Sunsense sensitive cream SPF 50+,133
20050600148,"Provox Life LaryTube 27mm length (standard) 9.5mm inner, 12mm outer",52
23354803642,Esteem+ colostomy bag standard 30mm opaque,220
23945609400,Welland Silhouette 2 two piece ostomy system colostomy bag with filter 45mm beige,37
23300263757,Suportx male high waist girdle with legs medium black,21
